全部事件日志消息。
日期:	2013-11-14 02:31:17
系统名称：	120-500667
控制器名称：	192.168.0.5
控制器 ID
	120-500667

RobotWare:	5.15.1091
密码:	1rrrs-7xdcbLrrrrvrrrL9rrrA
选项:	
	RW Control module key
	RobotWare OS and English
	644-5 Chinese
	748-1 DeviceNet Lean
	608-1 World Zones
	616-1 PC Interface
	623-1 Multitasking

DriveModule1
密码:	jUqeseCHh1zN
选项:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 120
			120-0.58/3
			Drive System 09 120/140/1400/1600/260 Compact
				1-Phase Power Supply
					No additional drive



公用 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
89692     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:01:05 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89693     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:02:06 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89694     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:03:06 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89695     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:04:07 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89696     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:05:08 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89697     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:06:08 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89698     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:07:09 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89699     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:08:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89700     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:09:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89701     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:10:11 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89702     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:11:12 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89703     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:12:13 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89704     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:13:13 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89705     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:14:14 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89706     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:15:15 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89707     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:16:15 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89708     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:17:16 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89709     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:18:17 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89710     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:19:17 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89711     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:20:18 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89712     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:21:19 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89713     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:22:20 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89714     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:23:20 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89715     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:24:21 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89716     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:25:22 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89717     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:26:22 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89718     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:27:23 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89719     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:28:24 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89720     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:29:24 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89721     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:30:25 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89722     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:31:26 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89723     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:32:27 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89724     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:33:27 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89725     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:34:28 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89726     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:35:29 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89727     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:36:29 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89728     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:37:30 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89729     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:38:31 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89730     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:39:31 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89731     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:40:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89732     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:41:33 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89733     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:42:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89734     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:43:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89735     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:44:35 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89736     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:44:57 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89737     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:45:37 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89738     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:46:27 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89739     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:47:03 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89740     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:47:48 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89741     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:48:23 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89742     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:49:02 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89743     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:49:50 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89744     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:50:52 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89745     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:51:40 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89746     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:52:29 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89747     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:53:09 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89748     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:53:47 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89749     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:54:33 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89750     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:55:17 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89751     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:55:50 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89752     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:56:22 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89753     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:56:56 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89754     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:57:29 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89755     	W   	动作                  	50024   	转角路径故障                                  	2013-11-13 14:58:03 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/562	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/562"}
89756     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 14:59:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89757     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:00:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89758     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:01:33 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89759     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:02:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89760     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:03:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89761     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:04:35 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89762     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:05:36 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89763     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:06:36 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
89764     	W   	程序                  	41581   	套接字错误                                   	2013-11-13 15:07:37 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
